CO,PM2.5,PM10,TSP,Slope,Air volume,Distance
10.6,0.31,0.31,0.32,0,0.9,10
10.5,0.3,0.31,0.31,0,0.9,10
10.5,0.3,0.31,0.31,0,0.9,10
10.5,0.3,0.31,0.31,0,0.9,10
10.5,0.3,0.31,0.31,0,0.9,10
10.5,0.3,0.31,0.31,0,0.9,10
10.5,0.3,0.31,0.31,0,0.9,10
10.5,0.3,0.31,0.31,0,0.9,10
10.5,0.3,0.3,0.31,0,0.9,10
10.6,0.3,0.3,0.31,0,0.9,10
10.6,0.3,0.3,0.31,0,0.9,10
10.5,0.3,0.3,0.31,0,0.9,10
10.5,0.29,0.3,0.3,0,0.9,10
10.5,0.29,0.3,0.3,0,0.9,10
10.4,0.29,0.3,0.3,0,0.9,10
10.4,0.29,0.3,0.3,0,0.9,10
10.3,0.29,0.29,0.3,0,0.9,10
10.3,0.29,0.29,0.29,0,0.9,10
10.3,0.29,0.29,0.29,0,0.9,10
10.2,0.29,0.29,0.29,0,0.9,10
10.2,0.29,0.29,0.29,0,0.9,10
10.2,0.29,0.29,0.29,0,0.9,10
10.2,0.28,0.29,0.29,0,0.9,10
10.1,0.28,0.29,0.29,0,0.9,10
10.1,0.28,0.29,0.29,0,0.9,10
10.1,0.28,0.29,0.29,0,0.9,10
10.1,0.28,0.29,0.29,0,0.9,10
10.1,0.28,0.29,0.29,0,0.9,10
10.1,0.28,0.29,0.29,0,0.9,10
10.1,0.28,0.29,0.29,0,0.9,10
10.1,0.28,0.29,0.29,0,0.9,10
10.1,0.28,0.29,0.29,0,0.9,10
10.1,0.28,0.28,0.29,0,0.9,10
10.1,0.28,0.28,0.29,0,0.9,10
10,0.27,0.28,0.28,0,0.9,10
10,0.27,0.28,0.28,0,0.9,10
10,0.27,0.28,0.28,0,0.9,10
9.9,0.27,0.28,0.28,0,0.9,10
9.9,0.27,0.28,0.28,0,0.9,10
9.9,0.27,0.28,0.28,0,0.9,10
9.8,0.27,0.28,0.28,0,0.9,10
9.8,0.27,0.28,0.28,0,0.9,10
9.7,0.27,0.27,0.28,0,0.9,10
9.6,0.27,0.27,0.28,0,0.9,10
9.6,0.27,0.27,0.28,0,0.9,10
9.5,0.26,0.27,0.27,0,0.9,10
9.4,0.26,0.27,0.27,0,0.9,10
9.4,0.26,0.27,0.27,0,0.9,10
9.4,0.26,0.26,0.27,0,0.9,10
9.3,0.26,0.26,0.27,0,0.9,10
9.3,0.26,0.26,0.27,0,0.9,10
9.2,0.26,0.26,0.27,0,0.9,10
9.2,0.25,0.26,0.26,0,0.9,10
9.2,0.25,0.26,0.26,0,0.9,10
9.2,0.25,0.26,0.26,0,0.9,10
9.1,0.25,0.26,0.26,0,0.9,10
9.1,0.25,0.26,0.26,0,0.9,10
9.1,0.25,0.26,0.26,0,0.9,10
9.1,0.25,0.26,0.26,0,0.9,10
9.1,0.25,0.26,0.26,0,0.9,10
9,0.25,0.25,0.26,0,0.9,10
9,0.25,0.25,0.26,0,0.9,10
9,0.25,0.25,0.25,0,0.9,10
9,0.24,0.25,0.25,0,0.9,10
9,0.24,0.25,0.25,0,0.9,10
9,0.24,0.25,0.25,0,0.9,10
9,0.24,0.24,0.24,0,0.9,10
9,0.24,0.24,0.24,0,0.9,10
9,0.24,0.25,0.25,0,0.9,10
8.9,0.24,0.25,0.25,0,0.9,10
8.9,0.24,0.24,0.25,0,0.9,10
8.9,0.24,0.24,0.25,0,0.9,10
8.9,0.24,0.24,0.25,0,0.9,10
8.9,0.24,0.24,0.25,0,0.9,10
8.9,0.24,0.24,0.25,0,0.9,10
8.8,0.24,0.24,0.25,0,0.9,10
8.8,0.24,0.24,0.25,0,0.9,10
8.7,0.24,0.24,0.25,0,0.9,10
8.7,0.24,0.24,0.25,0,0.9,10
8.7,0.24,0.24,0.25,0,0.9,10
8.6,0.24,0.24,0.25,0,0.9,10
8.6,0.24,0.24,0.24,0,0.9,10
8.6,0.23,0.24,0.24,0,0.9,10
8.6,0.23,0.24,0.24,0,0.9,10
8.6,0.23,0.23,0.24,0,0.9,10
8.6,0.23,0.23,0.24,0,0.9,10
8.6,0.22,0.23,0.23,0,0.9,10
8.6,0.22,0.23,0.23,0,0.9,10
8.6,0.22,0.22,0.23,0,0.9,10
8.6,0.22,0.22,0.23,0,0.9,10
8.6,0.22,0.22,0.23,0,0.9,10
8.6,0.22,0.22,0.23,0,0.9,10
8.6,0.22,0.22,0.23,0,0.9,10
8.6,0.22,0.22,0.23,0,0.9,10
8.6,0.22,0.23,0.23,0,0.9,10
8.6,0.22,0.23,0.23,0,0.9,10
8.5,0.22,0.22,0.23,0,0.9,10
8.5,0.22,0.22,0.23,0,0.9,10
8.5,0.22,0.22,0.23,0,0.9,10
8.4,0.22,0.22,0.23,0,0.9,10
8.4,0.21,0.22,0.23,0,0.9,10
8.4,0.21,0.22,0.23,0,0.9,10
8.4,0.21,0.22,0.22,0,0.9,10
8.4,0.21,0.22,0.22,0,0.9,10
8.4,0.21,0.22,0.23,0,0.9,10
8.5,0.21,0.22,0.23,0,0.9,10
8.5,0.21,0.21,0.22,0,0.9,10
8.4,0.21,0.21,0.22,0,0.9,10
8.4,0.21,0.22,0.24,0,0.9,10
8.4,0.21,0.21,0.24,0,0.9,10
8.3,0.21,0.21,0.24,0,0.9,10
8.3,0.21,0.21,0.24,0,0.9,10
8.2,0.21,0.21,0.24,0,0.9,10
8.2,0.21,0.21,0.24,0,0.9,10
8.1,0.2,0.21,0.24,0,0.9,10
8.1,0.2,0.21,0.24,0,0.9,10
8.1,0.2,0.21,0.23,0,0.9,10
8.1,0.2,0.2,0.23,0,0.9,10
8.1,0.2,0.2,0.23,0,0.9,10
8.1,0.2,0.2,0.23,0,0.9,10
8.1,0.19,0.2,0.23,0,0.9,10
8,0.19,0.2,0.23,0,0.9,10
8,0.19,0.2,0.22,0,0.9,10
8,0.19,0.2,0.22,0,0.9,10
8,0.19,0.19,0.22,0,0.9,10
7.9,0.19,0.19,0.22,0,0.9,10
7.9,0.19,0.19,0.22,0,0.9,10
7.8,0.18,0.19,0.22,0,0.9,10
7.8,0.18,0.19,0.21,0,0.9,10
7.7,0.18,0.19,0.21,0,0.9,10
7.7,0.18,0.18,0.2,0,0.9,10
7.7,0.18,0.18,0.2,0,0.9,10
7.6,0.17,0.18,0.2,0,0.9,10
7.6,0.17,0.18,0.2,0,0.9,10
7.5,0.17,0.18,0.2,0,0.9,10
7.5,0.17,0.17,0.19,0,0.9,10
7.5,0.17,0.17,0.19,0,0.9,10
7.4,0.17,0.17,0.19,0,0.9,10
7.4,0.16,0.17,0.19,0,0.9,10
7.3,0.16,0.17,0.19,0,0.9,10
7.3,0.16,0.17,0.19,0,0.9,10
7.2,0.16,0.17,0.19,0,0.9,10
7.2,0.16,0.16,0.19,0,0.9,10
7.1,0.16,0.16,0.19,0,0.9,10
7.1,0.16,0.16,0.19,0,0.9,10
7.1,0.16,0.16,0.19,0,0.9,10
7.1,0.16,0.16,0.19,0,0.9,10
7,0.16,0.16,0.19,0,0.9,10
7,0.16,0.16,0.19,0,0.9,10
7,0.16,0.16,0.19,0,0.9,10
7,0.15,0.16,0.18,0,0.9,10
7,0.15,0.16,0.18,0,0.9,10
6.9,0.15,0.16,0.18,0,0.9,10
6.9,0.15,0.16,0.18,0,0.9,10
6.9,0.15,0.15,0.18,0,0.9,10
6.9,0.15,0.15,0.18,0,0.9,10
6.8,0.15,0.16,0.18,0,0.9,10
6.8,0.15,0.16,0.18,0,0.9,10
6.8,0.15,0.15,0.18,0,0.9,10
6.8,0.15,0.15,0.18,0,0.9,10
6.8,0.15,0.15,0.18,0,0.9,10
6.8,0.15,0.15,0.18,0,0.9,10
6.8,0.15,0.15,0.18,0,0.9,10
6.8,0.15,0.15,0.18,0,0.9,10
6.8,0.15,0.15,0.18,0,0.9,10
6.8,0.15,0.15,0.18,0,0.9,10
6.8,0.15,0.15,0.18,0,0.9,10
6.8,0.15,0.15,0.18,0,0.9,10
6.8,0.14,0.15,0.16,0,0.9,10
6.7,0.14,0.15,0.16,0,0.9,10
6.7,0.15,0.15,0.16,0,0.9,10
6.7,0.15,0.15,0.16,0,0.9,10
6.7,0.14,0.15,0.16,0,0.9,10
6.7,0.14,0.15,0.16,0,0.9,10
6.7,0.14,0.15,0.16,0,0.9,10
6.7,0.14,0.15,0.16,0,0.9,10
6.7,0.14,0.15,0.16,0,0.9,10
6.7,0.14,0.15,0.16,0,0.9,10
6.7,0.14,0.15,0.16,0,0.9,10
6.7,0.14,0.15,0.16,0,0.9,10
6.7,0.15,0.15,0.16,0,0.9,10
6.7,0.15,0.15,0.16,0,0.9,10
6.7,0.15,0.15,0.16,0,0.9,10
6.7,0.15,0.15,0.16,0,0.9,10
6.6,0.15,0.15,0.16,0,0.9,10
6.6,0.15,0.15,0.16,0,0.9,10
6.6,0.15,0.15,0.17,0,0.9,10
6.6,0.15,0.15,0.17,0,0.9,10
6.6,0.15,0.15,0.17,0,0.9,10
6.5,0.15,0.15,0.17,0,0.9,10
6.5,0.15,0.15,0.17,0,0.9,10
6.5,0.15,0.15,0.17,0,0.9,10
6.4,0.15,0.15,0.17,0,0.9,10
6.4,0.15,0.15,0.17,0,0.9,10
6.4,0.15,0.15,0.17,0,0.9,10
6.4,0.15,0.15,0.17,0,0.9,10
6.3,0.15,0.15,0.17,0,0.9,10
6.3,0.15,0.15,0.17,0,0.9,10
6.3,0.14,0.15,0.16,0,0.9,10
6.3,0.14,0.15,0.16,0,0.9,10
6.3,0.14,0.15,0.16,0,0.9,10
6.4,0.14,0.15,0.16,0,0.9,10
6.4,0.14,0.15,0.16,0,0.9,10
6.4,0.14,0.15,0.16,0,0.9,10
6.4,0.14,0.14,0.16,0,0.9,10
6.4,0.14,0.14,0.16,0,0.9,10
6.5,0.14,0.14,0.16,0,0.9,10
6.5,0.14,0.14,0.16,0,0.9,10
6.5,0.14,0.14,0.16,0,0.9,10
6.4,0.14,0.14,0.16,0,0.9,10
6.4,0.14,0.14,0.16,0,0.9,10
6.3,0.14,0.14,0.16,0,0.9,10
6.2,0.14,0.14,0.16,0,0.9,10
6.2,0.14,0.14,0.16,0,0.9,10
6,0.14,0.14,0.16,0,0.9,10
5.9,0.14,0.14,0.16,0,0.9,10
5.8,0.14,0.14,0.16,0,0.9,10
5.7,0.14,0.14,0.16,0,0.9,10
5.7,0.14,0.14,0.16,0,0.9,10
5.6,0.14,0.14,0.16,0,0.9,10
5.6,0.14,0.14,0.16,0,0.9,10
5.5,0.14,0.14,0.16,0,0.9,10
5.5,0.13,0.14,0.16,0,0.9,10
5.5,0.13,0.14,0.16,0,0.9,10
5.5,0.13,0.13,0.15,0,0.9,10
5.5,0.13,0.13,0.15,0,0.9,10
5.4,0.13,0.13,0.14,0,0.9,10
5.4,0.13,0.13,0.14,0,0.9,10
5.4,0.12,0.13,0.14,0,0.9,10
5.3,0.12,0.13,0.14,0,0.9,10
5.3,0.12,0.13,0.14,0,0.9,10
5.2,0.12,0.13,0.14,0,0.9,10
5.2,0.12,0.13,0.14,0,0.9,10
5.2,0.12,0.13,0.14,0,0.9,10
5.2,0.12,0.12,0.14,0,0.9,10
5.1,0.12,0.12,0.14,0,0.9,10
5.2,0.12,0.12,0.14,0,0.9,10
5.2,0.12,0.12,0.14,0,0.9,10
5.2,0.12,0.12,0.13,0,0.9,10
5.2,0.12,0.12,0.13,0,0.9,10
5.2,0.12,0.12,0.13,0,0.9,10
5.3,0.12,0.12,0.13,0,0.9,10
5.3,0.11,0.12,0.13,0,0.9,10
5.3,0.11,0.12,0.13,0,0.9,10
5.3,0.11,0.11,0.13,0,0.9,10
5.3,0.11,0.11,0.13,0,0.9,10
5.3,0.11,0.11,0.12,0,0.9,10
5.2,0.11,0.11,0.12,0,0.9,10
5.2,0.11,0.11,0.12,0,0.9,10
5.2,0.11,0.11,0.12,0,0.9,10
5.2,0.1,0.11,0.12,0,0.9,10
5.2,0.1,0.11,0.12,0,0.9,10
5.2,0.1,0.11,0.12,0,0.9,10
5.2,0.1,0.11,0.12,0,0.9,10
5.3,0.1,0.11,0.12,0,0.9,10
5.3,0.1,0.11,0.12,0,0.9,10
5.3,0.1,0.11,0.12,0,0.9,10
5.3,0.1,0.11,0.12,0,0.9,10
5.3,0.1,0.1,0.11,0,0.9,10
5.2,0.1,0.1,0.11,0,0.9,10
5.2,0.1,0.1,0.11,0,0.9,10
5.2,0.1,0.1,0.11,0,0.9,10
5.2,0.1,0.1,0.11,0,0.9,10
5.2,0.1,0.1,0.11,0,0.9,10
5.2,0.1,0.1,0.11,0,0.9,10
5.1,0.1,0.1,0.11,0,0.9,10
5.1,0.1,0.1,0.11,0,0.9,10
5.1,0.1,0.1,0.11,0,0.9,10
5,0.1,0.1,0.11,0,0.9,10
5,0.1,0.1,0.11,0,0.9,10
4.9,0.09,0.1,0.1,0,0.9,10
4.9,0.09,0.1,0.1,0,0.9,10
4.8,0.09,0.1,0.1,0,0.9,10
4.8,0.09,0.1,0.1,0,0.9,10
4.7,0.09,0.09,0.1,0,0.9,10
4.7,0.09,0.09,0.1,0,0.9,10
4.7,0.09,0.09,0.1,0,0.9,10
4.7,0.09,0.09,0.1,0,0.9,10
4.6,0.09,0.09,0.09,0,0.9,10
4.6,0.09,0.09,0.09,0,0.9,10
4.5,0.08,0.09,0.09,0,0.9,10
4.5,0.08,0.09,0.09,0,0.9,10
4.5,0.08,0.09,0.09,0,0.9,10
4.5,0.08,0.09,0.09,0,0.9,10
4.5,0.08,0.09,0.09,0,0.9,10
4.5,0.08,0.09,0.09,0,0.9,10
4.4,0.08,0.09,0.09,0,0.9,10
4.4,0.08,0.09,0.09,0,0.9,10
4.3,0.08,0.09,0.09,0,0.9,10
4.3,0.08,0.09,0.09,0,0.9,10
4.3,0.08,0.08,0.08,0,0.9,10
4.3,0.08,0.08,0.08,0,0.9,10
4.3,0.08,0.08,0.08,0,0.9,10
4.3,0.08,0.08,0.08,0,0.9,10
4.3,0.08,0.08,0.08,0,0.9,10
4.3,0.08,0.08,0.08,0,0.9,10
4.3,0.08,0.08,0.08,0,0.9,10
4.3,0.08,0.08,0.08,0,0.9,10
4.3,0.08,0.08,0.08,0,0.9,10
4.3,0.08,0.08,0.08,0,0.9,10
4.3,0.07,0.08,0.08,0,0.9,10
4.3,0.07,0.08,0.08,0,0.9,10
4.3,0.07,0.08,0.08,0,0.9,10
4.2,0.07,0.08,0.08,0,0.9,10
4.2,0.07,0.08,0.08,0,0.9,10
4.2,0.07,0.08,0.08,0,0.9,10
4.1,0.07,0.08,0.08,0,0.9,10
4.1,0.07,0.08,0.08,0,0.9,10
4.1,0.07,0.08,0.08,0,0.9,10
4.1,0.07,0.08,0.08,0,0.9,10
4,0.07,0.08,0.08,0,0.9,10
4,0.07,0.08,0.08,0,0.9,10
4,0.07,0.08,0.08,0,0.9,10
3.9,0.07,0.08,0.08,0,0.9,10
3.9,0.07,0.07,0.07,0,0.9,10
3.9,0.07,0.07,0.07,0,0.9,10
3.8,0.07,0.07,0.07,0,0.9,10
3.8,0.07,0.07,0.07,0,0.9,10
3.8,0.07,0.07,0.08,0,0.9,10
3.8,0.07,0.07,0.08,0,0.9,10
3.7,0.07,0.07,0.08,0,0.9,10
3.7,0.07,0.07,0.08,0,0.9,10
3.7,0.07,0.07,0.07,0,0.9,10
3.7,0.07,0.07,0.07,0,0.9,10
3.7,0.07,0.07,0.07,0,0.9,10
3.7,0.07,0.07,0.07,0,0.9,10
3.7,0.07,0.07,0.07,0,0.9,10
3.7,0.07,0.07,0.07,0,0.9,10
3.7,0.07,0.07,0.07,0,0.9,10
3.8,0.07,0.07,0.07,0,0.9,10
3.7,0.07,0.07,0.07,0,0.9,10
3.7,0.07,0.07,0.07,0,0.9,10
3.7,0.07,0.07,0.07,0,0.9,10
3.7,0.07,0.07,0.07,0,0.9,10
3.8,0.07,0.07,0.07,0,0.9,10
3.8,0.07,0.07,0.07,0,0.9,10
3.8,0.06,0.07,0.07,0,0.9,10
3.8,0.06,0.07,0.07,0,0.9,10
3.8,0.07,0.07,0.07,0,0.9,10
3.8,0.07,0.07,0.07,0,0.9,10
3.8,0.06,0.07,0.07,0,0.9,10
3.9,0.06,0.07,0.07,0,0.9,10
3.8,0.06,0.07,0.07,0,0.9,10
3.8,0.06,0.07,0.07,0,0.9,10
3.8,0.06,0.07,0.07,0,0.9,10
3.8,0.06,0.07,0.07,0,0.9,10
3.7,0.06,0.06,0.07,0,0.9,10
3.7,0.06,0.06,0.07,0,0.9,10
3.7,0.06,0.06,0.07,0,0.9,10
3.7,0.06,0.06,0.07,0,0.9,10
3.7,0.06,0.07,0.07,0,0.9,10
3.6,0.06,0.07,0.07,0,0.9,10
3.6,0.06,0.07,0.07,0,0.9,10
3.6,0.06,0.07,0.07,0,0.9,10
3.6,0.06,0.06,0.07,0,0.9,10
3.6,0.06,0.06,0.07,0,0.9,10
3.6,0.06,0.06,0.07,0,0.9,10
3.5,0.06,0.06,0.07,0,0.9,10
3.5,0.06,0.06,0.06,0,0.9,10
3.5,0.06,0.06,0.06,0,0.9,10
3.4,0.06,0.06,0.06,0,0.9,10
3.4,0.06,0.06,0.06,0,0.9,10
3.4,0.06,0.06,0.06,0,0.9,10
3.4,0.06,0.06,0.06,0,0.9,10
3.3,0.06,0.06,0.06,0,0.9,10
3.3,0.06,0.06,0.06,0,0.9,10
3.3,0.06,0.06,0.06,0,0.9,10
3.2,0.06,0.06,0.06,0,0.9,10
3.2,0.06,0.06,0.06,0,0.9,10
3.2,0.06,0.06,0.06,0,0.9,10
3.2,0.06,0.06,0.06,0,0.9,10
3.2,0.06,0.06,0.06,0,0.9,10
3.1,0.06,0.06,0.06,0,0.9,10
3.1,0.06,0.06,0.06,0,0.9,10
3.1,0.06,0.06,0.06,0,0.9,10
3.1,0.06,0.06,0.06,0,0.9,10
3.1,0.05,0.06,0.06,0,0.9,10
3.1,0.05,0.06,0.06,0,0.9,10
3.1,0.05,0.05,0.06,0,0.9,10
3.1,0.05,0.05,0.06,0,0.9,10
3.1,0.05,0.05,0.05,0,0.9,10
3.1,0.05,0.05,0.05,0,0.9,10
3.1,0.05,0.05,0.05,0,0.9,10
3.1,0.05,0.05,0.05,0,0.9,10
3.1,0.05,0.05,0.06,0,0.9,10
3.1,0.05,0.05,0.06,0,0.9,10
3.1,0.05,0.05,0.06,0,0.9,10
3.1,0.05,0.05,0.06,0,0.9,10
3.1,0.05,0.05,0.05,0,0.9,10
3.1,0.05,0.05,0.05,0,0.9,10
3,0.05,0.05,0.05,0,0.9,10
3,0.05,0.05,0.05,0,0.9,10
3,0.05,0.05,0.05,0,0.9,10
3,0.05,0.05,0.05,0,0.9,10
2.9,0.05,0.05,0.05,0,0.9,10
2.9,0.05,0.05,0.05,0,0.9,10
2.9,0.05,0.05,0.05,0,0.9,10
2.8,0.05,0.05,0.05,0,0.9,10
2.8,0.05,0.05,0.05,0,0.9,10
2.8,0.05,0.05,0.05,0,0.9,10
2.7,0.05,0.05,0.05,0,0.9,10
2.7,0.05,0.05,0.05,0,0.9,10
2.7,0.05,0.05,0.05,0,0.9,10
2.7,0.05,0.05,0.05,0,0.9,10
2.7,0.05,0.05,0.05,0,0.9,10
2.6,0.05,0.05,0.05,0,0.9,10
2.6,0.05,0.05,0.05,0,0.9,10
2.6,0.05,0.05,0.05,0,0.9,10
2.5,0.04,0.05,0.05,0,0.9,10
2.5,0.04,0.05,0.05,0,0.9,10
2.5,0.04,0.05,0.05,0,0.9,10
2.5,0.04,0.05,0.05,0,0.9,10
2.5,0.04,0.04,0.05,0,0.9,10
2.5,0.04,0.04,0.05,0,0.9,10
2.4,0.04,0.04,0.04,0,0.9,10
2.4,0.04,0.04,0.04,0,0.9,10
2.4,0.04,0.04,0.05,0,0.9,10
2.4,0.04,0.04,0.05,0,0.9,10
2.4,0.04,0.04,0.04,0,0.9,10
2.4,0.04,0.04,0.04,0,0.9,10
2.4,0.04,0.04,0.05,0,0.9,10
2.4,0.04,0.04,0.05,0,0.9,10
2.4,0.04,0.04,0.05,0,0.9,10
2.4,0.04,0.04,0.05,0,0.9,10
2.3,0.04,0.04,0.05,0,0.9,10
2.3,0.04,0.04,0.05,0,0.9,10
2.3,0.04,0.04,0.04,0,0.9,10
2.3,0.04,0.04,0.04,0,0.9,10
2.2,0.04,0.04,0.05,0,0.9,10
2.2,0.04,0.04,0.05,0,0.9,10
2.2,0.04,0.05,0.05,0,0.9,10
2.2,0.04,0.05,0.05,0,0.9,10
2.1,0.04,0.05,0.05,0,0.9,10
2.1,0.04,0.05,0.05,0,0.9,10
2.1,0.04,0.05,0.05,0,0.9,10
2.1,0.04,0.05,0.05,0,0.9,10
2.1,0.05,0.05,0.05,0,0.9,10
2.1,0.05,0.05,0.05,0,0.9,10
2.1,0.04,0.05,0.05,0,0.9,10
2.1,0.04,0.05,0.05,0,0.9,10
2.2,0.04,0.05,0.05,0,0.9,10
2.2,0.04,0.05,0.05,0,0.9,10
2.2,0.04,0.04,0.05,0,0.9,10
2.2,0.04,0.04,0.05,0,0.9,10
2.1,0.04,0.04,0.04,0,0.9,10
2.1,0.04,0.04,0.04,0,0.9,10
2.1,0.04,0.04,0.04,0,0.9,10
2.1,0.04,0.04,0.04,0,0.9,10
2.1,0.04,0.04,0.04,0,0.9,10
2.1,0.04,0.04,0.04,0,0.9,10
2,0.04,0.04,0.04,0,0.9,10
2,0.04,0.04,0.04,0,0.9,10
1.9,0.04,0.04,0.04,0,0.9,10
1.9,0.04,0.04,0.04,0,0.9,10
1.9,0.04,0.04,0.04,0,0.9,10
1.9,0.04,0.04,0.04,0,0.9,10
2,0.04,0.04,0.04,0,0.9,10
2,0.04,0.04,0.04,0,0.9,10
2.1,0.04,0.04,0.04,0,0.9,10
2.1,0.04,0.04,0.04,0,0.9,10
2.1,0.04,0.04,0.04,0,0.9,10
2.2,0.04,0.04,0.04,0,0.9,10
2.2,0.04,0.04,0.04,0,0.9,10
2.3,0.04,0.04,0.04,0,0.9,10
2.3,0.04,0.04,0.04,0,0.9,10
2.4,0.04,0.04,0.04,0,0.9,10
2.4,0.04,0.04,0.04,0,0.9,10
2.4,0.04,0.04,0.04,0,0.9,10
2.4,0.04,0.04,0.04,0,0.9,10
2.4,0.04,0.04,0.04,0,0.9,10
2.3,0.04,0.04,0.04,0,0.9,10
2.3,0.04,0.04,0.04,0,0.9,10
2.3,0.04,0.04,0.04,0,0.9,10
2.2,0.04,0.04,0.04,0,0.9,10
2.2,0.04,0.04,0.04,0,0.9,10
2.1,0.04,0.04,0.04,0,0.9,10
2.1,0.04,0.04,0.04,0,0.9,10
2.1,0.04,0.04,0.04,0,0.9,10
2.1,0.04,0.04,0.04,0,0.9,10
2.1,0.04,0.04,0.04,0,0.9,10
2.1,0.04,0.04,0.04,0,0.9,10
2.1,0.04,0.04,0.04,0,0.9,10
2.1,0.04,0.04,0.04,0,0.9,10
2.1,0.04,0.04,0.04,0,0.9,10
2.1,0.04,0.04,0.04,0,0.9,10
2.1,0.04,0.04,0.04,0,0.9,10
2.1,0.04,0.04,0.04,0,0.9,10
2.1,0.04,0.04,0.04,0,0.9,10
2.1,0.04,0.04,0.04,0,0.9,10
2.1,0.04,0.04,0.04,0,0.9,10
2.1,0.03,0.04,0.04,0,0.9,10
2,0.03,0.04,0.04,0,0.9,10
2,0.03,0.03,0.04,0,0.9,10
2,0.03,0.03,0.04,0,0.9,10
1.9,0.03,0.03,0.04,0,0.9,10
1.9,0.03,0.03,0.04,0,0.9,10
1.9,0.03,0.03,0.03,0,0.9,10
1.9,0.03,0.03,0.03,0,0.9,10
1.9,0.03,0.04,0.04,0,0.9,10
1.9,0.03,0.04,0.04,0,0.9,10
1.9,0.03,0.04,0.04,0,0.9,10
1.9,0.03,0.04,0.04,0,0.9,10
1.9,0.03,0.04,0.04,0,0.9,10
1.9,0.03,0.04,0.04,0,0.9,10
1.9,0.03,0.04,0.04,0,0.9,10
1.9,0.03,0.04,0.04,0,0.9,10
1.8,0.04,0.04,0.04,0,0.9,10
1.8,0.04,0.04,0.04,0,0.9,10
1.8,0.03,0.04,0.04,0,0.9,10
1.8,0.03,0.04,0.04,0,0.9,10
1.8,0.03,0.04,0.04,0,0.9,10
1.8,0.03,0.04,0.04,0,0.9,10
1.7,0.04,0.04,0.04,0,0.9,10
1.7,0.04,0.04,0.04,0,0.9,10
1.7,0.04,0.04,0.04,0,0.9,10
1.7,0.04,0.04,0.04,0,0.9,10
1.7,0.04,0.04,0.04,0,0.9,10
1.6,0.04,0.04,0.04,0,0.9,10
1.6,0.04,0.04,0.04,0,0.9,10
1.6,0.04,0.04,0.04,0,0.9,10
1.6,0.04,0.04,0.04,0,0.9,10
1.5,0.04,0.04,0.04,0,0.9,10
1.5,0.04,0.04,0.04,0,0.9,10
1.5,0.04,0.04,0.04,0,0.9,10
1.5,0.04,0.04,0.04,0,0.9,10
1.5,0.04,0.04,0.04,0,0.9,10
1.5,0.04,0.04,0.04,0,0.9,10
1.5,0.04,0.04,0.04,0,0.9,10
1.5,0.04,0.04,0.04,0,0.9,10
1.5,0.04,0.04,0.04,0,0.9,10
1.5,0.04,0.04,0.04,0,0.9,10
1.6,0.04,0.04,0.04,0,0.9,10
1.6,0.04,0.04,0.04,0,0.9,10
1.6,0.04,0.04,0.04,0,0.9,10
1.7,0.04,0.04,0.04,0,0.9,10
1.7,0.04,0.04,0.04,0,0.9,10
1.7,0.04,0.04,0.04,0,0.9,10
1.7,0.04,0.04,0.04,0,0.9,10
1.8,0.04,0.04,0.04,0,0.9,10
1.7,0.04,0.04,0.04,0,0.9,10
1.7,0.04,0.04,0.04,0,0.9,10
1.7,0.04,0.04,0.04,0,0.9,10
1.7,0.04,0.04,0.04,0,0.9,10
1.6,0.04,0.04,0.04,0,0.9,10
1.6,0.04,0.04,0.04,0,0.9,10
1.6,0.04,0.04,0.04,0,0.9,10
1.6,0.04,0.04,0.04,0,0.9,10
1.6,0.04,0.04,0.04,0,0.9,10
1.5,0.04,0.04,0.04,0,0.9,10
1.5,0.04,0.04,0.04,0,0.9,10
1.5,0.04,0.04,0.04,0,0.9,10
1.5,0.04,0.04,0.04,0,0.9,10
1.4,0.04,0.04,0.04,0,0.9,10
1.4,0.04,0.04,0.04,0,0.9,10
1.4,0.04,0.04,0.04,0,0.9,10
1.4,0.04,0.04,0.04,0,0.9,10
1.4,0.04,0.04,0.04,0,0.9,10
1.3,0.04,0.04,0.04,0,0.9,10
1.3,0.04,0.04,0.04,0,0.9,10
1.3,0.04,0.04,0.04,0,0.9,10
1.3,0.04,0.04,0.04,0,0.9,10
1.3,0.04,0.04,0.04,0,0.9,10
1.3,0.04,0.04,0.04,0,0.9,10
1.2,0.04,0.04,0.04,0,0.9,10
1.2,0.04,0.04,0.04,0,0.9,10
1.2,0.04,0.04,0.04,0,0.9,10
1.2,0.04,0.04,0.04,0,0.9,10
1.2,0.04,0.04,0.04,0,0.9,10
1.1,0.04,0.04,0.04,0,0.9,10
1.1,0.04,0.04,0.04,0,0.9,10
1.1,0.04,0.04,0.04,0,0.9,10
1.1,0.04,0.04,0.04,0,0.9,10
1.1,0.04,0.04,0.04,0,0.9,10
1.1,0.04,0.04,0.04,0,0.9,10
1.1,0.04,0.04,0.04,0,0.9,10
1.1,0.04,0.04,0.04,0,0.9,10
1.1,0.04,0.04,0.04,0,0.9,10
1.1,0.04,0.04,0.04,0,0.9,10
1.1,0.03,0.04,0.04,0,0.9,10
1.1,0.03,0.04,0.04,0,0.9,10
1.1,0.03,0.04,0.04,0,0.9,10
1.1,0.03,0.04,0.04,0,0.9,10
1.1,0.04,0.04,0.04,0,0.9,10
1.1,0.04,0.04,0.04,0,0.9,10
1.1,0.04,0.04,0.04,0,0.9,10
